timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
15-07-16 13:00,1893,20,20,49.5,22,2,0,0,1
16-07-16 13:00,3322,25.5,26,57.5,21.5,2,0,1,1
17-07-16 13:00,2739,25,25,59,19.5,2,0,1,1
18-07-16 13:00,1794,27.5,27,30,5,1,0,0,1
19-07-16 13:00,1855,31,31,40,19,1,0,0,1
20-07-16 13:00,1831,27,28,56,26,1,0,0,1
21-07-16 13:00,1692,24,24,45.5,8,2,0,0,1
22-07-16 13:00,1928,24.5,24.5,48.5,5.5,2,0,0,1
23-07-16 13:00,3189,26,26,49.5,6.5,2,0,1,1
24-07-16 13:00,3265,24,24,54,17,2,0,1,1
25-07-16 13:00,1753,23.5,23,41.5,21,3,0,0,1
26-07-16 13:00,1848,22.5,22.5,48.5,15,2,0,0,1
27-07-16 13:00,1363,21,21,73,22,3,0,0,1
28-07-16 13:00,1861,22,22,51.5,19.5,3,0,0,1
29-07-16 13:00,1750,23,23,55,24,2,0,0,1
30-07-16 13:00,4012,21,21,51.5,10,2,0,1,1
31-07-16 13:00,4100,20.5,20.5,47.5,17,2,0,1,1
01-08-16 13:00,1760,19,19,52,18,2,0,0,1
02-08-16 13:00,752,20.5,20.5,85.5,18,3,0,0,1
03-08-16 13:00,1864,23,23,53,25,2,0,0,1
04-08-16 13:00,1801,21,21,55,26,2,0,0,1
05-08-16 13:00,2020,22.5,21.5,42.5,15,2,0,0,1
06-08-16 13:00,3491,23.5,23.5,44,14,1,0,1,1
07-08-16 13:00,3122,26.5,26.5,52.5,28.5,2,0,1,1
08-08-16 13:00,1804,20,20,43,26,1,0,0,1
09-08-16 13:00,1961,19,19,41.5,20.5,1,0,0,1
10-08-16 13:00,1584,18,18,50.5,14,2,0,0,1
11-08-16 13:00,1704,21,21,53,23,2,0,0,1
12-08-16 13:00,2140,25.5,25.5,40.5,19.5,1,0,0,1
13-08-16 13:00,3437,22,22,61,20,4,0,1,1
14-08-16 13:00,3469,20.5,20.5,46,7,2,0,1,1
15-08-16 13:00,1926,22,21.5,48.5,18.5,2,0,0,1
16-08-16 13:00,1754,22.5,22.5,48.5,17.5,2,0,0,1
17-08-16 13:00,1940,24,24,44,15,1,0,0,1
18-08-16 13:00,1808,24.5,24.5,46,21.5,2,0,0,1
19-08-16 13:00,802,19,19,83,12,7,0,0,1
20-08-16 13:00,2368,20.5,20.5,56.5,26,2,0,1,1
21-08-16 13:00,2628,21.5,21.5,53.5,28,3,0,1,1
22-08-16 13:00,1535,23.5,23.5,59,24.5,2,0,0,1
23-08-16 13:00,1824,29,29,40,14,1,0,0,1
24-08-16 13:00,1796,30,30,44.5,6.5,1,0,0,1
25-08-16 13:00,1560,26.5,27.5,57.5,5,2,0,0,1
26-08-16 13:00,1968,25,25,45.5,8,1,0,0,1
27-08-16 13:00,2431,25,25,57,27,1,0,1,1
28-08-16 13:00,1492,21.5,21.5,67.5,22.5,7,0,1,1
29-08-16 13:00,2853,21.5,21.5,56.5,7,2,1,0,1
30-08-16 13:00,1802,25.5,25.5,35,9,1,0,0,1
31-08-16 13:00,1683,23.5,23.5,48.5,20,1,0,0,1
01-09-16 13:00,1784,22.5,22,45.5,12,2,0,0,2
03-09-16 13:00,2382,20,20,64,24,4,0,1,2
04-09-16 13:00,2425,20,20,58,30.5,3,0,1,2
05-09-16 13:00,1291,20.5,20.5,78,6.5,3,0,0,2
06-09-16 13:00,1528,23.5,23.5,71.5,9,3,0,0,2
07-09-16 13:00,1558,27,27,51,12,2,0,0,2
08-09-16 13:00,1705,23.5,23,41,29.5,2,0,0,2
09-09-16 13:00,1760,21.5,21.5,67,26,2,0,0,2
10-09-16 13:00,766,20,20,83,18,7,0,1,2
11-09-16 13:00,3819,21,21,38,8.5,1,0,1,2
12-09-16 13:00,1623,25,25,51,18,2,0,0,2
13-09-16 13:00,1782,32.5,32.5,37,18.5,1,0,0,2
14-09-16 13:00,1983,25.5,25.5,57.5,16,1,0,0,2
15-09-16 13:00,1908,28.5,28.5,46.5,11,1,0,0,2
16-09-16 13:00,945,16,16,85.5,17,7,0,0,2
17-09-16 13:00,2289,16,16,77,24,4,0,1,2
18-09-16 13:00,2549,19,19,64,8,3,0,1,2
19-09-16 13:00,1443,20,20,58,5,3,0,0,2
20-09-16 13:00,1410,17,17,77,7,3,0,0,2
21-09-16 13:00,1770,22.5,22,47,12,2,0,0,2
22-09-16 13:00,1637,19,19,62,16,3,0,0,2
23-09-16 13:00,1950,20,20,39,10,1,0,0,2
24-09-16 13:00,3379,23,22,41,24,1,0,1,2
25-09-16 13:00,2716,19.5,19.5,47.5,28.5,2,0,1,2
26-09-16 13:00,1267,18,18,60,16,2,0,0,2
27-09-16 13:00,1399,18,18,78,20,3,0,0,2
28-09-16 13:00,1706,21.5,21.5,58.5,25,2,0,0,2
29-09-16 13:00,1442,19,19,62,23,2,0,0,2
30-09-16 13:00,1715,18,18,52,20.5,2,0,0,2
01-10-16 13:00,1246,13,13,82,10,7,0,1,2
02-10-16 13:00,2696,16,16,59,17,2,0,1,2
03-10-16 13:00,1532,17,17,45.5,7.5,1,0,0,2
04-10-16 13:00,1641,17,17,68,27,2,0,0,2
05-10-16 13:00,1518,16,16,48,39,2,0,0,2
06-10-16 13:00,1536,15,15,48,30.5,3,0,0,2
07-10-16 13:00,1510,14,14,77,13,3,0,0,2
08-10-16 13:00,2066,15.5,15.5,77,11,7,0,1,2
09-10-16 13:00,2718,15,15,53,12,2,0,1,2
10-10-16 13:00,1326,13,13,63,16,2,0,0,2
11-10-16 13:00,1355,14.5,14.5,57,13,2,0,0,2
12-10-16 13:00,1414,15,15,63,23,7,0,0,2
13-10-16 13:00,1366,12.5,12.5,69.5,29,2,0,0,2
14-10-16 13:00,1603,14.5,14.5,65,21.5,3,0,0,2
15-10-16 13:00,2429,16,16,68,13,3,0,1,2
16-10-16 13:00,2055,17,17,70.5,18.5,7,0,1,2
17-10-16 13:00,1314,17,17,62,22,7,0,0,2
18-10-16 13:00,1307,13,13,53,32,2,0,0,2
19-10-16 13:00,1422,13,13,63,18,3,0,0,2
20-10-16 13:00,1335,14,14,67,19,3,0,0,2
21-10-16 13:00,1553,13,13,72,14,3,0,0,2
22-10-16 13:00,2422,13.5,13.5,65,11,2,0,1,2
23-10-16 13:00,2435,12.5,12.5,67.5,24,2,0,1,2
24-10-16 13:00,1294,13,13,69.5,15,2,0,0,2
25-10-16 13:00,1365,13,13,72,6,4,0,0,2
26-10-16 13:00,1499,16.5,16.5,66,19.5,2,0,0,2
27-10-16 13:00,1596,15,15,63,21,2,0,0,2
28-10-16 13:00,1783,16,16,68,13,3,0,0,2
29-10-16 13:00,2421,16,16,77,2,4,0,1,2
30-10-16 13:00,2236,12,12,94,3,3,0,1,2
31-10-16 13:00,1588,16.5,16.5,70,9,1,0,0,2
01-11-16 13:00,1314,13,13,82,12,7,0,0,2
02-11-16 13:00,1385,11,11,50,16,1,0,0,2
03-11-16 13:00,1290,11.5,11.5,52.5,17,2,0,0,2
04-11-16 13:00,477,11,11,82,7.5,7,0,0,2
05-11-16 13:00,1761,10,7,60,24,4,0,1,2
06-11-16 13:00,1489,7.5,4.5,64,18.5,3,0,1,2
07-11-16 13:00,472,9,6,66,19,3,0,0,2
08-11-16 13:00,1024,6.5,4,61.5,13,1,0,0,2
09-11-16 13:00,826,8.5,5,76.5,25,3,0,0,2
10-11-16 13:00,1010,11,11,67,22,7,0,0,2
11-11-16 13:00,1354,11,11,52,5.5,1,0,0,2
12-11-16 13:00,648,10,8.5,88,10,7,0,1,2
13-11-16 13:00,2040,10,8,76,15,2,0,1,2
14-11-16 13:00,774,12.5,12.5,85,20,3,0,0,2
15-11-16 13:00,1157,16,16,80,13,3,0,0,2
16-11-16 13:00,1255,13.5,13.5,69.5,25,2,0,0,2
17-11-16 13:00,1092,13.5,13.5,63,30.5,3,0,0,2
18-11-16 13:00,1280,8,5,62,22,1,0,0,2
19-11-16 13:00,1826,8,5,64,15,1,0,1,2
20-11-16 13:00,1066,7,3,81,25,3,0,1,2
21-11-16 13:00,283,13,13,88,26,7,0,0,2
22-11-16 13:00,1033,11,11,74.5,20,7,0,0,2
23-11-16 13:00,1105,11,11,72,14,2,0,0,2
24-11-16 13:00,1081,11,11,72,29,3,0,0,2
25-11-16 13:00,1397,12,12,42.5,25,1,0,0,2
26-11-16 13:00,1780,9,6.5,76,15,2,0,1,2
27-11-16 13:00,1410,9,6.5,64,16,3,0,1,2
28-11-16 13:00,1082,8,4,51.5,30.5,2,0,0,2
29-11-16 13:00,1085,7,4.5,57,15,1,0,0,2
30-11-16 13:00,1062,6.5,4,61,13,1,0,0,2
01-12-16 13:00,1089,7,5,81,13,1,0,0,3
02-12-16 13:00,1195,8,8,82,4,3,0,0,3
03-12-16 13:00,1717,9,5,58,30.5,3,0,1,3
04-12-16 13:00,1623,8,4,59.5,28,1,0,1,3
05-12-16 13:00,1031,7,5,81,12,1,0,0,3
06-12-16 13:00,1158,9,8,87,6,3,0,0,3
07-12-16 13:00,1259,14,14,77,16,1,0,0,3
08-12-16 13:00,1031,14,14,82,25,4,0,0,3
09-12-16 13:00,1509,14.5,14.5,79.5,17,1,0,0,3
10-12-16 13:00,1533,14,14,88,10,4,0,1,3
11-12-16 13:00,1814,10.5,9.5,79.5,18,2,0,1,3
12-12-16 13:00,955,9,7.5,90.5,10,4,0,0,3
13-12-16 13:00,997,14,14,88,12,2,0,0,3
14-12-16 13:00,1285,14,14,67,14,1,0,0,3
15-12-16 13:00,1226,11,11,82,13,4,0,0,3
16-12-16 13:00,1361,10,9.5,85,7.5,4,0,0,3
17-12-16 13:00,1398,7,5,100,12,4,0,1,3
18-12-16 13:00,1329,9,8,87,8,3,0,1,3
19-12-16 13:00,956,7.5,6,90,8,4,0,0,3
20-12-16 13:00,1244,7,6,76,6,2,0,0,3
21-12-16 13:00,1169,12,12,85,17,3,0,0,3
22-12-16 13:00,1314,11,11,54,18,1,0,0,3
23-12-16 13:00,1214,11,11,77,33,4,0,0,3
24-12-16 13:00,696,10,7,67,29,2,0,1,3
25-12-16 13:00,3787,14,14,77,29,4,0,1,3
26-12-16 13:00,1086,9,5.5,54,27,1,1,0,3
27-12-16 13:00,1167,7,6.5,71,5,1,1,0,3
28-12-16 13:00,925,3,0,100,11,4,0,0,3
29-12-16 13:00,1166,8.5,7,76.5,8,1,0,0,3
30-12-16 13:00,983,4,1,100,11,4,0,0,3
31-12-16 13:00,1042,8.5,5.5,90,17,4,0,1,3
01-01-17 13:00,508,10,8,82,15,7,0,1,3
02-01-17 13:00,1316,5.5,3,73.5,11,2,1,0,3
03-01-17 13:00,878,6,2,71,23,4,0,0,3
03-01-16 14:00,185,9.5,6.5,84.5,24,7,0,1,3
04-01-16 14:00,764,10,9,79,8,2,0,0,3
05-01-16 14:00,820,10,9.5,82,7.5,2,0,0,3
06-01-16 14:00,809,8,7,87,6,3,0,0,3
07-01-16 14:00,685,8.5,3.5,62,43,2,0,0,3
08-01-16 14:00,790,9.5,7,71.5,17,7,0,0,3
09-01-16 14:00,1173,11,11,77,19,3,0,1,3
10-01-16 14:00,1752,8,5,71,18,2,0,1,3
11-01-16 14:00,764,8,5,76,18.5,3,0,0,3
12-01-16 14:00,659,7.5,3,73.5,32,7,0,0,3
13-01-16 14:00,910,7,4,59,17,1,0,0,3
14-01-16 14:00,691,6,1,66,30.5,3,0,0,3
15-01-16 14:00,961,6,2,57,26,2,0,0,3
16-01-16 14:00,1595,5,2,68,12,1,0,1,3
17-01-16 14:00,1073,4,2,81,7,3,0,1,3
18-01-16 14:00,724,4,1,67.5,14,3,0,0,3
19-01-16 14:00,926,5,4.5,40.5,5,1,0,0,3
20-01-16 14:00,906,5.5,4.5,68,6,2,0,0,3
21-01-16 14:00,838,8,5,62,16,1,0,0,3
22-01-16 14:00,456,10,8,91,14,7,0,0,3
23-01-16 14:00,1792,11,11,77,13,2,0,1,3
24-01-16 14:00,1850,14,14,85,19,3,0,1,3
25-01-16 14:00,1002,13.5,13.5,79.5,26,3,0,0,3
26-01-16 14:00,414,11,11,79.5,38,7,0,0,3
27-01-16 14:00,547,13,13,88,29.5,7,0,0,3
28-01-16 14:00,1037,10,7,54,24,2,0,0,3
29-01-16 14:00,736,12,12,82,29.5,7,0,0,3
30-01-16 14:00,1712,8,4,48,29.5,2,0,1,3
31-01-16 14:00,1080,13.5,13.5,79.5,26,3,0,1,3
01-02-16 14:00,794,14.5,14.5,65,36,3,0,0,3
02-02-16 14:00,919,10,6,47,39,2,0,0,3
03-02-16 14:00,793,8.5,4.5,64,26,3,0,0,3
04-02-16 14:00,926,13.5,13.5,67,33,2,0,0,3
05-02-16 14:00,881,11,11,82,28,3,0,0,3
06-02-16 14:00,1294,13,13,63,37,3,0,1,3
07-02-16 14:00,1644,9.5,6.5,62,24,2,0,1,3
08-02-16 14:00,527,9.5,4.5,69,46.5,7,0,0,3
09-02-16 14:00,851,8,4,50,29,2,0,0,3
10-02-16 14:00,900,9,6,62,19.5,2,0,0,3
11-02-16 14:00,1006,9,7,48,13,2,0,0,3
12-02-16 14:00,914,5.5,2,78.5,18,3,0,0,3
13-02-16 14:00,819,5,0.5,81,25,7,0,1,3
14-02-16 14:00,1409,6.5,3,57,20,3,0,1,3
15-02-16 14:00,869,6.5,3,59,19.5,3,0,0,3
16-02-16 14:00,1004,8,5,53,16,2,0,0,3
17-02-16 14:00,831,7,4,66,17,4,0,0,3
18-02-16 14:00,957,8,5,53,15,2,0,0,3
19-02-16 14:00,1131,10,7,60,22,3,0,0,3
20-02-16 14:00,506,11,11,88,30,7,0,1,3
21-02-16 14:00,1504,15,15,72,36,3,0,1,3
22-02-16 14:00,725,9,6,60,24,2,0,0,3
23-02-16 14:00,953,8.5,6,58,15,2,0,0,3
24-02-16 14:00,998,7.5,7,44.5,5,2,0,0,3
25-02-16 14:00,831,5,2.5,57,11,3,0,0,3
26-02-16 14:00,1041,7,4,55,18,2,0,0,3
27-02-16 14:00,1253,6,1,53,30,4,0,1,3
28-02-16 14:00,1399,8,4,43,28,2,0,1,3
29-02-16 14:00,831,8,6.5,53,8,2,0,0,3
01-03-16 14:00,651,13,13,77,29,3,0,0,0
02-03-16 14:00,637,6.5,1,61.5,45.5,3,0,0,0
03-03-16 14:00,973,9.5,7,52.5,18,2,0,0,0
04-03-16 14:00,1055,8.5,5.5,49.5,19.5,2,0,0,0
05-03-16 14:00,920,6,2.5,76,23.5,7,0,1,0
06-03-16 14:00,1229,7,4,59,17,7,0,1,0
07-03-16 14:00,727,7,3.5,55,22,7,0,0,0
08-03-16 14:00,804,9,6.5,58,18.5,2,0,0,0
09-03-16 14:00,578,8.5,5.5,87,19.5,7,0,0,0
10-03-16 14:00,840,9,7.5,71,9,3,0,0,0
11-03-16 14:00,477,10,9,60,9,1,0,0,0
12-03-16 14:00,2302,11,11,58,3,1,0,1,0
13-03-16 14:00,2468,9,6,62,26,1,0,1,0
14-03-16 14:00,1056,10,6,40,33,1,0,0,0
15-03-16 14:00,908,9,6.5,76,16,3,0,0,0
16-03-16 14:00,912,9,5,54,30.5,2,0,0,0
17-03-16 14:00,1180,11,11,44,19.5,1,0,0,0
18-03-16 14:00,1048,8,5,76,15,3,0,0,0
19-03-16 14:00,1596,8.5,5.5,66.5,20.5,4,0,1,0
20-03-16 14:00,1547,10,8,58,14,4,0,1,0
21-03-16 14:00,1023,11,11,54,19.5,3,0,0,0
22-03-16 14:00,1278,13,13,44,5,2,0,0,0
23-03-16 14:00,1075,10,9.5,58,6.5,3,0,0,0
24-03-16 14:00,673,10.5,9,74,22.5,7,0,0,0
25-03-16 14:00,2886,14,14,42.5,12,1,1,0,0
26-03-16 14:00,1144,13,13,82,29,3,0,1,0
27-03-16 14:00,553,10.5,8.5,64.5,42.5,7,0,1,0
28-03-16 14:00,1300,11.5,11.5,45.5,32,1,1,0,0
29-03-16 14:00,973,12.5,12.5,39.5,27,1,0,0,0
30-03-16 14:00,1081,12,12,47.5,25,2,0,0,0
31-03-16 14:00,1280,12,12,42.5,18,2,0,0,0
01-04-16 14:00,1299,12.5,12.5,49,20.5,2,0,0,0
02-04-16 14:00,3096,15,15,37.5,13,1,0,1,0
03-04-16 14:00,2696,15,15,55,11,1,0,1,0
04-04-16 14:00,1013,13,13,63,19,3,0,0,0
05-04-16 14:00,1319,14.5,14.5,44.5,23.5,2,0,0,0
06-04-16 14:00,840,10.5,8.5,69,35,2,0,0,0
07-04-16 14:00,515,8,4.5,84.5,22,7,0,0,0
08-04-16 14:00,1194,12,12,56,11,3,0,0,0
09-04-16 14:00,1793,12,12,51,15,3,0,1,0
10-04-16 14:00,2445,11,11,52,32,1,0,1,0
11-04-16 14:00,528,14,14,72,14,7,0,0,0
12-04-16 14:00,1241,16,16,42,18.5,7,0,0,0
13-04-16 14:00,1325,17,17,34,11,1,0,0,0
14-04-16 14:00,1031,16.5,16.5,48.5,15,1,0,0,0
15-04-16 14:00,288,12,12,82,19,7,0,0,0
16-04-16 14:00,1188,6.5,3.5,73.5,17,7,0,1,0
17-04-16 14:00,2584,10.5,9.5,42,13,1,0,1,0
18-04-16 14:00,929,11.5,11.5,56,21.5,3,0,0,0
19-04-16 14:00,1352,14,14,40,15,1,0,0,0
20-04-16 14:00,1462,13,13,59,26,1,0,0,0
21-04-16 14:00,1312,14.5,14.5,48,29,1,0,0,0
22-04-16 14:00,874,11,11,72,22,7,0,0,0
23-04-16 14:00,1823,9,6,50,24,2,0,1,0
24-04-16 14:00,1736,9,6.5,46,15,3,0,1,0
25-04-16 14:00,901,11.5,11.5,62.5,27,7,0,0,0
26-04-16 14:00,819,8,5,53,19.5,10,0,0,0
27-04-16 14:00,1073,10.5,9.5,36,10,7,0,0,0
28-04-16 14:00,1213,11.5,11.5,34,23,1,0,0,0
29-04-16 14:00,738,9.5,6.5,56,21.5,10,0,0,0
30-04-16 14:00,2171,12.5,12.5,34,18,1,0,1,0
01-05-16 14:00,2740,16.5,16.5,29.5,16,1,0,1,0
02-05-16 14:00,2283,17,17,59,26,2,1,0,0
03-05-16 14:00,1273,14.5,14.5,36,20.5,1,0,0,0
04-05-16 14:00,1582,18,18,37,16,1,0,0,0
05-05-16 14:00,1785,20,20,31.5,19.5,1,0,0,0
06-05-16 14:00,1859,21,21,41.5,20,1,0,0,0
07-05-16 14:00,3709,22.5,22,47,25,2,0,1,0
08-05-16 14:00,4063,26,26,37,21,1,0,1,0
09-05-16 14:00,1447,22,21,45.5,27,1,0,0,0
10-05-16 14:00,622,16,16,94,20,3,0,0,0
11-05-16 14:00,513,18,18,85.5,7.5,7,0,0,0
12-05-16 14:00,1634,22.5,22,44,22,2,0,0,0
13-05-16 14:00,1759,17,17,64,21,2,0,0,0
14-05-16 14:00,2760,12,12,47,15,3,0,1,0
15-05-16 14:00,3286,16,16,39,13,1,0,1,0
16-05-16 14:00,1481,18.5,18.5,41.5,12,1,0,0,0
17-05-16 14:00,1368,17.5,17.5,49,20,3,0,0,0
18-05-16 14:00,879,13,13,85,8.5,7,0,0,0
19-05-16 14:00,1391,17,17,59,14,3,0,0,0
20-05-16 14:00,1700,19.5,19.5,46,22,2,0,0,0
21-05-16 14:00,2454,18,18,62,28,3,0,1,0
22-05-16 14:00,3114,18.5,18.5,44.5,9,1,0,1,0
23-05-16 14:00,1425,18,18,46,13,2,0,0,0
24-05-16 14:00,1400,16,16,48,20,2,0,0,0
25-05-16 14:00,1196,12,12,72,11,3,0,0,0
26-05-16 14:00,1572,19,19,47.5,8,1,0,0,0
27-05-16 14:00,1786,19.5,19.5,52.5,15,1,0,0,0
28-05-16 14:00,2485,19,19,60,10,2,0,1,0
29-05-16 14:00,2754,16,16,72,16,3,0,1,0
30-05-16 14:00,2004,15.5,15.5,74.5,23,3,1,0,0
31-05-16 14:00,687,13,13,82,25,3,0,0,0
01-06-16 14:00,979,13,13,88,19,3,0,0,1
02-06-16 14:00,1202,12,12,79.5,25,3,0,0,1
03-06-16 14:00,1320,13,13,77,13,3,0,0,1
04-06-16 14:00,2510,17,17,83,11,4,0,1,1
05-06-16 14:00,3621,22,22,61,11,2,0,1,1
06-06-16 14:00,1763,18.5,18.5,66,14,1,0,0,1
07-06-16 14:00,790,21.5,21.5,67,13,3,0,0,1
08-06-16 14:00,1167,22,22,73,4,7,0,0,1
09-06-16 14:00,1781,19,19,64,14,1,0,0,1
10-06-16 14:00,1918,23,22.5,42.5,12,1,0,0,1
11-06-16 14:00,1679,20.5,20.5,64.5,14.5,7,0,1,1
12-06-16 14:00,1310,17.5,17.5,85.5,11,7,0,1,1
13-06-16 14:00,821,17.5,17.5,78,21.5,7,0,0,1
14-06-16 14:00,742,18.5,18.5,68.5,24,7,0,0,1
15-06-16 14:00,1333,18.5,18.5,56,25,2,0,0,1
16-06-16 14:00,1165,18,18,66,14,3,0,0,1
17-06-16 14:00,1572,18.5,18.5,60,14,2,0,0,1
18-06-16 14:00,2382,16,16,68,16,3,0,1,1
19-06-16 14:00,3264,20.5,20.5,53,22,3,0,1,1
20-06-16 14:00,889,20,20,78,20,3,0,0,1
21-06-16 14:00,1556,21,21,55,18,3,0,0,1
22-06-16 14:00,1426,22,22,71,18,3,0,0,1
23-06-16 14:00,1252,21,21,88,13,7,0,0,1
25-06-16 14:00,2188,18.5,18.5,52.5,19,7,0,1,1
26-06-16 14:00,2747,20,20,53,18.5,2,0,1,1
27-06-16 14:00,1409,20.5,20.5,49.5,22,2,0,0,1
28-06-16 14:00,1649,21,21,43,18.5,2,0,0,1
29-06-16 14:00,787,15.5,15.5,82.5,28,7,0,0,1
30-06-16 14:00,1596,20,20,58,24,2,0,0,1
01-07-16 14:00,1126,17.5,17.5,73,20,7,0,0,1
02-07-16 14:00,2817,18.5,18.5,52,27,2,0,1,1
03-07-16 14:00,2963,20,20,49,14,2,0,1,1
04-07-16 14:00,1596,21,21,55,18.5,2,0,0,1
05-07-16 14:00,1644,20,20,51,19.5,3,0,0,1
06-07-16 14:00,1729,21,21,39,8.5,1,0,0,1
07-07-16 14:00,1877,23,23,48.5,18,1,0,0,1
08-07-16 14:00,1697,23,23,55,31.5,2,0,0,1
09-07-16 14:00,2983,23,23,61,28,2,0,1,1
10-07-16 14:00,2099,21,21,66.5,28.5,3,0,1,1
11-07-16 14:00,981,19,19,78,23.5,7,0,0,1
12-07-16 14:00,673,16,16,80,18.5,7,0,0,1
13-07-16 14:00,1346,15.5,15.5,70,16.5,7,0,0,1
14-07-16 14:00,1725,20,20,46,15,2,0,0,1
15-07-16 14:00,1800,20,20,58,20.5,3,0,0,1
16-07-16 14:00,3401,25.5,25.5,55.5,20.5,2,0,1,1
17-07-16 14:00,3011,26,26.5,55.5,21,2,0,1,1
18-07-16 14:00,1801,27.5,27,30,6.5,1,0,0,1
19-07-16 14:00,1907,32,32,38,18,1,0,0,1
20-07-16 14:00,1780,28.5,29.5,53,22,1,0,0,1
21-07-16 14:00,1768,24.5,24.5,43,6.5,2,0,0,1
22-07-16 14:00,1745,23.5,23.5,53.5,10,2,0,0,1
23-07-16 14:00,3344,26,26,49.5,8.5,2,0,1,1
24-07-16 14:00,3463,24,24,54,19,3,0,1,1
25-07-16 14:00,1829,24,23,39,20.5,1,0,0,1
26-07-16 14:00,1850,22.5,22.5,48.5,16,2,0,0,1
27-07-16 14:00,1433,22.5,22.5,67,18,7,0,0,1
28-07-16 14:00,1714,21.5,21.5,53.5,19.5,3,0,0,1
29-07-16 14:00,1831,22.5,22.5,57,23,2,0,0,1
30-07-16 14:00,4214,21.5,21.5,50,12,3,0,1,1
31-07-16 14:00,3962,21,21,46,13,2,0,1,1
01-08-16 14:00,1389,18.5,18.5,62,19,7,0,0,1
02-08-16 14:00,736,21,21,85.5,18,7,0,0,1
03-08-16 14:00,1795,23,23,53,27,2,0,0,1
04-08-16 14:00,1671,22,22,53,25,2,0,0,1
05-08-16 14:00,2016,23,22,41,16,1,0,0,1
06-08-16 14:00,3553,24.5,24.5,40,15,1,0,1,1
07-08-16 14:00,3351,26.5,26.5,48,33.5,2,0,1,1
08-08-16 14:00,1701,20.5,20.5,42,23,1,0,0,1
09-08-16 14:00,1741,19,19,43,18,1,0,0,1
10-08-16 14:00,1602,18,18,47.5,10,2,0,0,1
11-08-16 14:00,1799,22.5,22.5,51.5,23,2,0,0,1
12-08-16 14:00,1960,26.5,26.5,38,22,1,0,0,1
13-08-16 14:00,3525,23,23,57,22,4,0,1,1
14-08-16 14:00,3817,21.5,21,43.5,8,2,0,1,1
15-08-16 14:00,1828,23,23,45.5,21,1,0,0,1
16-08-16 14:00,1873,22.5,22.5,48.5,20,2,0,0,1
17-08-16 14:00,1807,24.5,24.5,43,17,1,0,0,1
18-08-16 14:00,1771,24.5,24,39,23,1,0,0,1
19-08-16 14:00,1055,19.5,19.5,80.5,15,3,0,0,1
20-08-16 14:00,2508,20.5,20.5,54.5,38,2,0,1,1
21-08-16 14:00,2810,22,22,51.5,30.5,2,0,1,1
22-08-16 14:00,1650,25,25,54,23,2,0,0,1
23-08-16 14:00,1890,29.5,29,37.5,18,1,0,0,1
24-08-16 14:00,1788,31,31,41.5,5,1,0,0,1
25-08-16 14:00,1614,28,29,51,7.5,1,0,0,1
26-08-16 14:00,1932,26,26,40.5,11.5,1,0,0,1
27-08-16 14:00,2533,24,24,61,30,2,0,1,1
28-08-16 14:00,1853,21,21,66.5,26,2,0,1,1
29-08-16 14:00,3100,22,22,53,8,2,1,0,1
30-08-16 14:00,1868,26,26,34,11,1,0,0,1
31-08-16 14:00,1604,23.5,23.5,50,20.5,2,0,0,1
01-09-16 14:00,1734,22.5,22,45.5,13,2,0,0,2
03-09-16 14:00,2528,20,20,64,19,7,0,1,2
04-09-16 14:00,2368,20,20,60,28,3,0,1,2
05-09-16 14:00,1247,21.5,21.5,75.5,7.5,3,0,0,2
06-09-16 14:00,1510,23.5,23.5,73.5,11,3,0,0,2
07-09-16 14:00,1599,27.5,27.5,46.5,12,1,0,0,2
08-09-16 14:00,1728,23.5,23,41.5,26,2,0,0,2
09-09-16 14:00,1591,22,22,61,23,2,0,0,2
10-09-16 14:00,1004,20,20,83,24,7,0,1,2
11-09-16 14:00,3822,21,21,38,7,1,0,1,2
12-09-16 14:00,1636,26,26,49.5,15,2,0,0,2
13-09-16 14:00,1820,33,32,31,19.5,1,0,0,2
14-09-16 14:00,1796,26.5,26.5,52.5,17,1,0,0,2
15-09-16 14:00,1689,30,30,41.5,11,1,0,0,2
16-09-16 14:00,724,16,16,83,23,7,0,0,2
17-09-16 14:00,2456,16,16,83,20,4,0,1,2
18-09-16 14:00,2826,19,19,64,10,3,0,1,2
19-09-16 14:00,1454,20,20,58,7,2,0,0,2
20-09-16 14:00,1386,18,18,70.5,6,3,0,0,2
21-09-16 14:00,1653,22,22,51.5,14,2,0,0,2
22-09-16 14:00,1220,19,19,64,17,3,0,0,2
23-09-16 14:00,1962,20,20,38,10,1,0,0,2
24-09-16 14:00,3394,22,21,44,28,1,0,1,2
25-09-16 14:00,2864,20,20,44.5,29,2,0,1,2
26-09-16 14:00,1305,18,18,56,19,2,0,0,2
27-09-16 14:00,1374,19,19,78,22,3,0,0,2
28-09-16 14:00,1545,21.5,21.5,62.5,25,2,0,0,2
29-09-16 14:00,1435,19,19,52,32.5,2,0,0,2
30-09-16 14:00,1632,19,19,49,21.5,2,0,0,2
01-10-16 14:00,1566,15.5,15.5,67.5,18.5,2,0,1,2
02-10-16 14:00,2534,16,16,57,17,2,0,1,2
03-10-16 14:00,1520,18,18,40,9,1,0,0,2
04-10-16 14:00,1481,17,17,68,30.5,2,0,0,2
05-10-16 14:00,1425,16,16,50,39,2,0,0,2
06-10-16 14:00,1384,14.5,14.5,53,22,3,0,0,2
